currency,date,rates
JPY,2017-07-17,6.4046
KRW,2017-07-17,64.235
MYR,2017-07-17,0.24425
NOK,2017-07-17,0.465
NZD,2017-07-17,0.077654
PHP,2017-07-17,2.887
PLN,2017-07-17,0.20915
RON,2017-07-17,0.22663
RUB,2017-07-17,3.376
SEK,2017-07-17,0.47416
SGD,2017-07-17,0.077893
THB,2017-07-17,1.9175
TRY,2017-07-17,0.20135
USD,2017-07-17,0.056968
ZAR,2017-07-17,0.73738
AUD,2017-07-16,0.073042
BGN,2017-07-16,0.097115
BRL,2017-07-16,0.18173
CAD,2017-07-16,0.072119
CHF,2017-07-16,0.054874
CNY,2017-07-16,0.38442
CZK,2017-07-16,1.2948
DKK,2017-07-16,0.36926
EUR,2017-07-16,0.049655
GBP,2017-07-16,0.043688
HKD,2017-07-16,0.44258
HRK,2017-07-16,0.36784
HUF,2017-07-16,15.22
IDR,2017-07-16,756.05
ILS,2017-07-16,0.20159
INR,2017-07-16,3.6494
JPY,2017-07-16,6.4104
KRW,2017-07-16,64.308
MYR,2017-07-16,0.2433
NOK,2017-07-16,0.46598
NZD,2017-07-16,0.077586
PHP,2017-07-16,2.8687
PLN,2017-07-16,0.2094
RON,2017-07-16,0.22656
RUB,2017-07-16,3.3743
SEK,2017-07-16,0.47338
SGD,2017-07-16,0.077879
THB,2017-07-16,1.9189
TRY,2017-07-16,0.20191
USD,2017-07-16,0.056681
ZAR,2017-07-16,0.74636
AUD,2017-07-15,0.073042
BGN,2017-07-15,0.097115
BRL,2017-07-15,0.18173
CAD,2017-07-15,0.072119
CHF,2017-07-15,0.054874
CNY,2017-07-15,0.38442
CZK,2017-07-15,1.2948
DKK,2017-07-15,0.36926
EUR,2017-07-15,0.049655
GBP,2017-07-15,0.043688
HKD,2017-07-15,0.44258
HRK,2017-07-15,0.36784
HUF,2017-07-15,15.22
IDR,2017-07-15,756.05
ILS,2017-07-15,0.20159
INR,2017-07-15,3.6494
JPY,2017-07-15,6.4104
KRW,2017-07-15,64.308
MYR,2017-07-15,0.2433
NOK,2017-07-15,0.46598
NZD,2017-07-15,0.077586
PHP,2017-07-15,2.8687
PLN,2017-07-15,0.2094
RON,2017-07-15,0.22656
RUB,2017-07-15,3.3743
SEK,2017-07-15,0.47338
SGD,2017-07-15,0.077879
THB,2017-07-15,1.9189
TRY,2017-07-15,0.20191
USD,2017-07-15,0.056681
ZAR,2017-07-15,0.74636
AUD,2017-07-14,0.073042
BGN,2017-07-14,0.097115
BRL,2017-07-14,0.18173
CAD,2017-07-14,0.072119
CHF,2017-07-14,0.054874
CNY,2017-07-14,0.38442
CZK,2017-07-14,1.2948
DKK,2017-07-14,0.36926
EUR,2017-07-14,0.049655
GBP,2017-07-14,0.043688
HKD,2017-07-14,0.44258
HRK,2017-07-14,0.36784
HUF,2017-07-14,15.22
IDR,2017-07-14,756.05
ILS,2017-07-14,0.20159
INR,2017-07-14,3.6494
JPY,2017-07-14,6.4104
KRW,2017-07-14,64.308
MYR,2017-07-14,0.2433
NOK,2017-07-14,0.46598
NZD,2017-07-14,0.077586
PHP,2017-07-14,2.8687
PLN,2017-07-14,0.2094
RON,2017-07-14,0.22656
RUB,2017-07-14,3.3743
SEK,2017-07-14,0.47338
SGD,2017-07-14,0.077879
THB,2017-07-14,1.9189
TRY,2017-07-14,0.20191
USD,2017-07-14,0.056681
ZAR,2017-07-14,0.74636
AUD,2017-07-13,0.072683
BGN,2017-07-13,0.096245
BRL,2017-07-13,0.18076
CAD,2017-07-13,0.07167
CHF,2017-07-13,0.054185
CNY,2017-07-13,0.3811
CZK,2017-07-13,1.2854
DKK,2017-07-13,0.36596
EUR,2017-07-13,0.04921
GBP,2017-07-13,0.043411
HKD,2017-07-13,0.43879
HRK,2017-07-13,0.3644
HUF,2017-07-13,15.121
IDR,2017-07-13,749.91
ILS,2017-07-13,0.19896
INR,2017-07-13,3.621
JPY,2017-07-13,6.3565
KRW,2017-07-13,63.909
MYR,2017-07-13,0.24159
NOK,2017-07-13,0.46512
NZD,2017-07-13,0.07666
PHP,2017-07-13,2.8404
PLN,2017-07-13,0.20832
RON,2017-07-13,0.22457
RUB,2017-07-13,3.3697
SEK,2017-07-13,0.46961
SGD,2017-07-13,0.077368
THB,2017-07-13,1.9074
TRY,2017-07-13,0.2006
USD,2017-07-13,0.056183
ZAR,2017-07-13,0.74288
AUD,2017-07-12,0.073137
BGN,2017-07-12,0.095577
BRL,2017-07-12,0.1808
CAD,2017-07-12,0.072365
CHF,2017-07-12,0.053888
CNY,2017-07-12,0.37979
CZK,2017-07-12,1.276
DKK,2017-07-12,0.36343
EUR,2017-07-12,0.048869
GBP,2017-07-12,0.043456
HKD,2017-07-12,0.43703
HRK,2017-07-12,0.36207
HUF,2017-07-12,15.019
IDR,2017-07-12,748.03
ILS,2017-07-12,0.1988
INR,2017-07-12,3.6107
JPY,2017-07-12,6.3539
KRW,2017-07-12,64.111
MYR,2017-07-12,0.24048
NOK,2017-07-12,0.46273
NZD,2017-07-12,0.077344
PHP,2017-07-12,2.8319
PLN,2017-07-12,0.20742
RON,2017-07-12,0.22321
RUB,2017-07-12,3.389
SEK,2017-07-12,0.47085
SGD,2017-07-12,0.077286
THB,2017-07-12,1.9043
TRY,2017-07-12,0.20125
USD,2017-07-12,0.05595
ZAR,2017-07-12,0.74945
AUD,2017-07-11,0.072949
BGN,2017-07-11,0.095191
BRL,2017-07-11,0.18134
CAD,2017-07-11,0.071634
CHF,2017-07-11,0.053733
CNY,2017-07-11,0.37758
CZK,2017-07-11,1.2715
DKK,2017-07-11,0.36194
EUR,2017-07-11,0.048671
GBP,2017-07-11,0.042985
HKD,2017-07-11,0.43358
HRK,2017-07-11,0.3607
HUF,2017-07-11,14.997
IDR,2017-07-11,743.31
ILS,2017-07-11,0.19843
INR,2017-07-11,3.5854
JPY,2017-07-11,6.3448
KRW,2017-07-11,63.866
MYR,2017-07-11,0.23855
NOK,2017-07-11,0.46296
NZD,2017-07-11,0.076842
PHP,2017-07-11,2.8138
PLN,2017-07-11,0.20666
RON,2017-07-11,0.22235
RUB,2017-07-11,3.3744
SEK,2017-07-11,0.46914
SGD,2017-07-11,0.076818
THB,2017-07-11,1.8929
TRY,2017-07-11,0.20165
USD,2017-07-11,0.05551
ZAR,2017-07-11,0.75246
AUD,2017-07-10,0.073209
BGN,2017-07-10,0.095461
BRL,2017-07-10,0.18202
CAD,2017-07-10,0.071764
CHF,2017-07-10,0.053724
CNY,2017-07-10,0.37819
CZK,2017-07-10,1.2737
DKK,2017-07-10,0.36297
EUR,2017-07-10,0.048809
GBP,2017-07-10,0.043168
HKD,2017-07-10,0.43427
HRK,2017-07-10,0.3614
HUF,2017-07-10,15.033
IDR,2017-07-10,744.68
ILS,2017-07-10,0.19717
INR,2017-07-10,3.5845
JPY,2017-07-10,6.3442
KRW,2017-07-10,63.911
MYR,2017-07-10,0.23868
NOK,2017-07-10,0.46449
NZD,2017-07-10,0.07645
PHP,2017-07-10,2.8275
PLN,2017-07-10,0.20666
RON,2017-07-10,0.22305
RUB,2017-07-10,3.3612
SEK,2017-07-10,0.46942
SGD,2017-07-10,0.077035
THB,2017-07-10,1.8963
TRY,2017-07-10,0.20071
USD,2017-07-10,0.055579
ZAR,2017-07-10,0.74253
AUD,2017-07-09,0.072322
BGN,2017-07-09,0.09426
BRL,2017-07-09,0.18115
CAD,2017-07-09,0.071358
CHF,2017-07-09,0.052933
CNY,2017-07-09,0.37395
CZK,2017-07-09,1.2569
DKK,2017-07-09,0.35843
EUR,2017-07-09,0.048195
GBP,2017-07-09,0.042647
HKD,2017-07-09,0.42961
HRK,2017-07-09,0.35738
HUF,2017-07-09,14.862
IDR,2017-07-09,737.43
ILS,2017-07-09,0.1941
INR,2017-07-09,3.5518
JPY,2017-07-09,6.2557
KRW,2017-07-09,63.526
MYR,2017-07-09,0.23642
NOK,2017-07-09,0.46081
NZD,2017-07-09,0.075517
PHP,2017-07-09,2.785
PLN,2017-07-09,0.20397
RON,2017-07-09,0.22103
RUB,2017-07-09,3.3216
SEK,2017-07-09,0.46342
SGD,2017-07-09,0.07596
THB,2017-07-09,1.8744
TRY,2017-07-09,0.19984
USD,2017-07-09,0.055
ZAR,2017-07-09,0.7357
AUD,2017-07-08,0.072322
BGN,2017-07-08,0.09426
BRL,2017-07-08,0.18115
CAD,2017-07-08,0.071358
CHF,2017-07-08,0.052933
CNY,2017-07-08,0.37395
CZK,2017-07-08,1.2569
DKK,2017-07-08,0.35843
EUR,2017-07-08,0.048195
GBP,2017-07-08,0.042647
HKD,2017-07-08,0.42961
HRK,2017-07-08,0.35738
HUF,2017-07-08,14.862
IDR,2017-07-08,737.43
ILS,2017-07-08,0.1941
INR,2017-07-08,3.5518
JPY,2017-07-08,6.2557
KRW,2017-07-08,63.526
MYR,2017-07-08,0.23642
NOK,2017-07-08,0.46081
NZD,2017-07-08,0.075517
PHP,2017-07-08,2.785
PLN,2017-07-08,0.20397
RON,2017-07-08,0.22103
RUB,2017-07-08,3.3216
SEK,2017-07-08,0.46342
SGD,2017-07-08,0.07596
THB,2017-07-08,1.8744
TRY,2017-07-08,0.19984
USD,2017-07-08,0.055
ZAR,2017-07-08,0.7357
AUD,2017-07-07,0.072322
BGN,2017-07-07,0.09426
BRL,2017-07-07,0.18115
CAD,2017-07-07,0.071358
CHF,2017-07-07,0.052933
CNY,2017-07-07,0.37395
CZK,2017-07-07,1.2569
DKK,2017-07-07,0.35843
EUR,2017-07-07,0.048195
GBP,2017-07-07,0.042647
HKD,2017-07-07,0.42961
HRK,2017-07-07,0.35738
HUF,2017-07-07,14.862
IDR,2017-07-07,737.43
ILS,2017-07-07,0.1941
INR,2017-07-07,3.5518
JPY,2017-07-07,6.2557
KRW,2017-07-07,63.526
MYR,2017-07-07,0.23642
NOK,2017-07-07,0.46081
NZD,2017-07-07,0.075517
PHP,2017-07-07,2.785
PLN,2017-07-07,0.20397
RON,2017-07-07,0.22103
RUB,2017-07-07,3.3216
SEK,2017-07-07,0.46342
SGD,2017-07-07,0.07596
THB,2017-07-07,1.8744
TRY,2017-07-07,0.19984
USD,2017-07-07,0.055
ZAR,2017-07-07,0.7357
AUD,2017-07-06,0.071723
BGN,2017-07-06,0.093467
BRL,2017-07-06,0.17988
CAD,2017-07-06,0.070385
CHF,2017-07-06,0.052449
CNY,2017-07-06,0.3701
CZK,2017-07-06,1.2496
DKK,2017-07-06,0.35541
EUR,2017-07-06,0.04779
GBP,2017-07-06,0.042061
HKD,2017-07-06,0.42494
HRK,2017-07-06,0.35391
HUF,2017-07-06,14.785
IDR,2017-07-06,728.41
ILS,2017-07-06,0.19239
INR,2017-07-06,3.5236
JPY,2017-07-06,6.1654
KRW,2017-07-06,62.958
MYR,2017-07-06,0.23387
NOK,2017-07-06,0.45543
NZD,2017-07-06,0.075016
PHP,2017-07-06,2.759
PLN,2017-07-06,0.203
RON,2017-07-06,0.21951
RUB,2017-07-06,3.273
SEK,2017-07-06,0.46026
SGD,2017-07-06,0.075264
THB,2017-07-06,1.8542
TRY,2017-07-06,0.19769
USD,2017-07-06,0.054409
ZAR,2017-07-06,0.73343
AUD,2017-07-05,0.072041
BGN,2017-07-05,0.09446
BRL,2017-07-05,0.18133
CAD,2017-07-05,0.07091
CHF,2017-07-05,0.052886
CNY,2017-07-05,0.37218
CZK,2017-07-05,1.261
DKK,2017-07-05,0.35918
EUR,2017-07-05,0.048298
GBP,2017-07-05,0.042374
HKD,2017-07-05,0.42715
HRK,2017-07-05,0.35809
HUF,2017-07-05,14.883
IDR,2017-07-05,732.14
ILS,2017-07-05,0.19257
INR,2017-07-05,3.5454
JPY,2017-07-05,6.213
KRW,2017-07-05,63.163
MYR,2017-07-05,0.23519
NOK,2017-07-05,0.45866
NZD,2017-07-05,0.075223
PHP,2017-07-05,2.7732
PLN,2017-07-05,0.20509
RON,2017-07-05,0.22159
RUB,2017-07-05,3.2755
SEK,2017-07-05,0.46483
SGD,2017-07-05,0.075692
THB,2017-07-05,1.8628
TRY,2017-07-05,0.19614
USD,2017-07-05,0.054716
ZAR,2017-07-05,0.7306
AUD,2017-07-04,0.072171
BGN,2017-07-04,0.094593
BRL,2017-07-04,0.18138
CAD,2017-07-04,0.071242
CHF,2017-07-04,0.052979
CNY,2017-07-04,0.37348
CZK,2017-07-04,1.2639
DKK,2017-07-04,0.35968
EUR,2017-07-04,0.048365
GBP,2017-07-04,0.042467
HKD,2017-07-04,0.42874
HRK,2017-07-04,0.3587
HUF,2017-07-04,14.911
IDR,2017-07-04,733.89
ILS,2017-07-04,0.19306
INR,2017-07-04,3.5547
JPY,2017-07-04,6.2183
KRW,2017-07-04,63.242
MYR,2017-07-04,0.23597
NOK,2017-07-04,0.45874
NZD,2017-07-04,0.075421
PHP,2017-07-04,2.7734
PLN,2017-07-04,0.20519
RON,2017-07-04,0.22192
RUB,2017-07-04,3.2569
SEK,2017-07-04,0.46786
SGD,2017-07-04,0.075938
THB,2017-07-04,1.8677
TRY,2017-07-04,0.19528
USD,2017-07-04,0.054909
ZAR,2017-07-04,0.72635
AUD,2017-07-03,0.071639
BGN,2017-07-03,0.094365
BRL,2017-07-03,0.18208
CAD,2017-07-03,0.071191
CHF,2017-07-03,0.052798
CNY,2017-07-03,0.37273
CZK,2017-07-03,1.2612
DKK,2017-07-03,0.35881
EUR,2017-07-03,0.048249
GBP,2017-07-03,0.042316
HKD,2017-07-03,0.42834
HRK,2017-07-03,0.35808
HUF,2017-07-03,14.921
IDR,2017-07-03,734.49
ILS,2017-07-03,0.19187
INR,2017-07-03,3.5577
JPY,2017-07-03,6.198
KRW,2017-07-03,63.008
MYR,2017-07-03,0.23614
NOK,2017-07-03,0.45868
NZD,2017-07-03,0.075191
PHP,2017-07-03,2.7769
PLN,2017-07-03,0.20436
RON,2017-07-03,0.22018
RUB,2017-07-03,3.2552
SEK,2017-07-03,0.46491
SGD,2017-07-03,0.075794
THB,2017-07-03,1.8639
TRY,2017-07-03,0.19455
USD,2017-07-03,0.054854
ZAR,2017-07-03,0.72339
AUD,2017-07-02,0.072148
BGN,2017-07-02,0.095016
BRL,2017-07-02,0.18267
CAD,2017-07-02,0.071828
CHF,2017-07-02,0.053099
CNY,2017-07-02,0.37595
CZK,2017-07-02,1.2727
DKK,2017-07-02,0.36128
EUR,2017-07-02,0.048581
GBP,2017-07-02,0.042719
HKD,2017-07-02,0.43271
HRK,2017-07-02,0.36
HUF,2017-07-02,15.01
IDR,2017-07-02,738.87
ILS,2017-07-02,0.19378
INR,2017-07-02,3.5826
JPY,2017-07-02,6.2063
KRW,2017-07-02,63.379
MYR,2017-07-02,0.23798
NOK,2017-07-02,0.46499
NZD,2017-07-02,0.075564
PHP,2017-07-02,2.7971
PLN,2017-07-02,0.2053
RON,2017-07-02,0.22116
RUB,2017-07-02,3.2814
SEK,2017-07-02,0.46832
SGD,2017-07-02,0.076321
THB,2017-07-02,1.8822
TRY,2017-07-02,0.19498
USD,2017-07-02,0.055441
ZAR,2017-07-02,0.72483
AUD,2017-07-01,0.072148
BGN,2017-07-01,0.095016
BRL,2017-07-01,0.18267
CAD,2017-07-01,0.071828
CHF,2017-07-01,0.053099
CNY,2017-07-01,0.37595
CZK,2017-07-01,1.2727
DKK,2017-07-01,0.36128
EUR,2017-07-01,0.048581
GBP,2017-07-01,0.042719
HKD,2017-07-01,0.43271
HRK,2017-07-01,0.36
HUF,2017-07-01,15.01
IDR,2017-07-01,738.87
ILS,2017-07-01,0.19378
INR,2017-07-01,3.5826
JPY,2017-07-01,6.2063
KRW,2017-07-01,63.379
MYR,2017-07-01,0.23798
NOK,2017-07-01,0.46499
NZD,2017-07-01,0.075564
PHP,2017-07-01,2.7971
PLN,2017-07-01,0.2053
RON,2017-07-01,0.22116
RUB,2017-07-01,3.2814
SEK,2017-07-01,0.46832
SGD,2017-07-01,0.076321
THB,2017-07-01,1.8822
TRY,2017-07-01,0.19498
USD,2017-07-01,0.055441
ZAR,2017-07-01,0.72483
AUD,2017-06-30,0.072148
BGN,2017-06-30,0.095016
BRL,2017-06-30,0.18267
CAD,2017-06-30,0.071828
CHF,2017-06-30,0.053099
CNY,2017-06-30,0.37595
CZK,2017-06-30,1.2727
DKK,2017-06-30,0.36128
EUR,2017-06-30,0.048581
GBP,2017-06-30,0.042719
HKD,2017-06-30,0.43271
HRK,2017-06-30,0.36
HUF,2017-06-30,15.01
IDR,2017-06-30,738.87
ILS,2017-06-30,0.19378
INR,2017-06-30,3.5826
JPY,2017-06-30,6.2063
KRW,2017-06-30,63.379
MYR,2017-06-30,0.23798
NOK,2017-06-30,0.46499
NZD,2017-06-30,0.075564
PHP,2017-06-30,2.7971
PLN,2017-06-30,0.2053
RON,2017-06-30,0.22116
RUB,2017-06-30,3.2814
SEK,2017-06-30,0.46832
SGD,2017-06-30,0.076321
THB,2017-06-30,1.8822
TRY,2017-06-30,0.19498
USD,2017-06-30,0.055441
ZAR,2017-06-30,0.72483
AUD,2017-06-29,0.072633
BGN,2017-06-29,0.095545
BRL,2017-06-29,0.18308
CAD,2017-06-29,0.072628
CHF,2017-06-29,0.05342
CNY,2017-06-29,0.37817
CZK,2017-06-29,1.2848
DKK,2017-06-29,0.3633
EUR,2017-06-29,0.048852
GBP,2017-06-29,0.042985
HKD,2017-06-29,0.43531
HRK,2017-06-29,0.36212
HUF,2017-06-29,15.147
IDR,2017-06-29,743.38
ILS,2017-06-29,0.19489
INR,2017-06-29,3.601
JPY,2017-06-29,6.2819
KRW,2017-06-29,63.708
MYR,2017-06-29,0.23938
NOK,2017-06-29,0.46751
NZD,2017-06-29,0.076458
PHP,2017-06-29,2.8191
PLN,2017-06-29,0.20757
RON,2017-06-29,0.22347
RUB,2017-06-29,3.2877
SEK,2017-06-29,0.47491
SGD,2017-06-29,0.076947
THB,2017-06-29,1.8948
TRY,2017-06-29,0.19611
USD,2017-06-29,0.055755
ZAR,2017-06-29,0.72428
AUD,2017-06-28,0.073339
BGN,2017-06-28,0.095713
BRL,2017-06-28,0.18416
CAD,2017-06-28,0.072859
CHF,2017-06-28,0.053406
CNY,2017-06-28,0.37853
CZK,2017-06-28,1.2883
DKK,2017-06-28,0.36393
EUR,2017-06-28,0.048938
GBP,2017-06-28,0.043322
HKD,2017-06-28,0.43437
HRK,2017-06-28,0.36277
HUF,2017-06-28,15.148
IDR,2017-06-28,741.9
ILS,2017-06-28,0.19595
INR,2017-06-28,3.5937
JPY,2017-06-28,6.2411
KRW,2017-06-28,63.649
MYR,2017-06-28,0.23941
NOK,2017-06-28,0.4699
NZD,2017-06-28,0.076578
PHP,2017-06-28,2.8148
PLN,2017-06-28,0.20737
RON,2017-06-28,0.22272
RUB,2017-06-28,3.3229
SEK,2017-06-28,0.47852
SGD,2017-06-28,0.077087
THB,2017-06-28,1.8927
TRY,2017-06-28,0.19614
USD,2017-06-28,0.055667
ZAR,2017-06-28,0.72467
AUD,2017-06-27,0.07362
BGN,2017-06-27,0.097163
BRL,2017-06-27,0.18489
CAD,2017-06-27,0.073998
CHF,2017-06-27,0.054066
CNY,2017-06-27,0.3818
CZK,2017-06-27,1.3051
DKK,2017-06-27,0.3694
EUR,2017-06-27,0.04968
GBP,2017-06-27,0.043902
HKD,2017-06-27,0.43704
HRK,2017-06-27,0.36798
HUF,2017-06-27,15.371
IDR,2017-06-27,745.59
ILS,2017-06-27,0.19704
INR,2017-06-27,3.6144
JPY,2017-06-27,6.2676
KRW,2017-06-27,63.779
MYR,2017-06-27,0.24025
NOK,2017-06-27,0.47295
NZD,2017-06-27,0.076661
PHP,2017-06-27,2.8145
PLN,2017-06-27,0.2094
RON,2017-06-27,0.22671
RUB,2017-06-27,3.3063
SEK,2017-06-27,0.48526
SGD,2017-06-27,0.077629
THB,2017-06-27,1.9022
TRY,2017-06-27,0.19636
USD,2017-06-27,0.056029
ZAR,2017-06-27,0.72319
AUD,2017-06-26,0.073704
BGN,2017-06-26,0.09759
BRL,2017-06-26,0.18591
CAD,2017-06-26,0.073908
CHF,2017-06-26,0.054294
CNY,2017-06-26,0.38192
CZK,2017-06-26,1.3095
DKK,2017-06-26,0.37106
EUR,2017-06-26,0.049898
GBP,2017-06-26,0.043825
HKD,2017-06-26,0.43538
HRK,2017-06-26,0.36987
HUF,2017-06-26,15.442
IDR,2017-06-26,742.58
ILS,2017-06-26,0.1971
INR,2017-06-26,3.5975
JPY,2017-06-26,6.2337
KRW,2017-06-26,63.44
MYR,2017-06-26,0.23936
NOK,2017-06-26,0.47297
NZD,2017-06-26,0.076698
PHP,2017-06-26,2.8018
PLN,2017-06-26,0.21011
RON,2017-06-26,0.22828
RUB,2017-06-26,3.2952
SEK,2017-06-26,0.48709
SGD,2017-06-26,0.077506
THB,2017-06-26,1.8965
TRY,2017-06-26,0.19582
USD,2017-06-26,0.055821
ZAR,2017-06-26,0.71898
AUD,2017-06-25,0.073227
BGN,2017-06-25,0.097004
BRL,2017-06-25,0.18497
CAD,2017-06-25,0.073321
CHF,2017-06-25,0.053819
CNY,2017-06-25,0.379
CZK,2017-06-25,1.3043
DKK,2017-06-25,0.36887
EUR,2017-06-25,0.049598
GBP,2017-06-25,0.04355
HKD,2017-06-25,0.43223
HRK,2017-06-25,0.36718
HUF,2017-06-25,15.332
IDR,2017-06-25,737.33
ILS,2017-06-25,0.19627
INR,2017-06-25,3.5761
JPY,2017-06-25,6.168
KRW,2017-06-25,63.049
MYR,2017-06-25,0.23763
NOK,2017-06-25,0.46926
NZD,2017-06-25,0.076109
PHP,2017-06-25,2.7833
PLN,2017-06-25,0.2099
RON,2017-06-25,0.22674
RUB,2017-06-25,3.3066
SEK,2017-06-25,0.48457
SGD,2017-06-25,0.076857
THB,2017-06-25,1.8811
TRY,2017-06-25,0.1946
USD,2017-06-25,0.055416
ZAR,2017-06-25,0.71684
AUD,2017-06-24,0.073227
BGN,2017-06-24,0.097004
BRL,2017-06-24,0.18497
CAD,2017-06-24,0.073321
CHF,2017-06-24,0.053819
CNY,2017-06-24,0.379
CZK,2017-06-24,1.3043
DKK,2017-06-24,0.36887
EUR,2017-06-24,0.049598
GBP,2017-06-24,0.04355
HKD,2017-06-24,0.43223
HRK,2017-06-24,0.36718
HUF,2017-06-24,15.332
IDR,2017-06-24,737.33
ILS,2017-06-24,0.19627
INR,2017-06-24,3.5761
JPY,2017-06-24,6.168
KRW,2017-06-24,63.049
MYR,2017-06-24,0.23763
NOK,2017-06-24,0.46926
NZD,2017-06-24,0.076109
PHP,2017-06-24,2.7833
PLN,2017-06-24,0.2099
RON,2017-06-24,0.22674
RUB,2017-06-24,3.3066
SEK,2017-06-24,0.48457
SGD,2017-06-24,0.076857
THB,2017-06-24,1.8811
TRY,2017-06-24,0.1946
USD,2017-06-24,0.055416
ZAR,2017-06-24,0.71684
AUD,2017-06-23,0.073227
BGN,2017-06-23,0.097004
BRL,2017-06-23,0.18497
CAD,2017-06-23,0.073321
CHF,2017-06-23,0.053819
CNY,2017-06-23,0.379
CZK,2017-06-23,1.3043
DKK,2017-06-23,0.36887
EUR,2017-06-23,0.049598
GBP,2017-06-23,0.04355
HKD,2017-06-23,0.43223
HRK,2017-06-23,0.36718
HUF,2017-06-23,15.332
IDR,2017-06-23,737.33
ILS,2017-06-23,0.19627
INR,2017-06-23,3.5761
JPY,2017-06-23,6.168
KRW,2017-06-23,63.049
MYR,2017-06-23,0.23763
NOK,2017-06-23,0.46926
NZD,2017-06-23,0.076109
PHP,2017-06-23,2.7833
PLN,2017-06-23,0.2099
RON,2017-06-23,0.22674
RUB,2017-06-23,3.3066
SEK,2017-06-23,0.48457
SGD,2017-06-23,0.076857
THB,2017-06-23,1.8811
TRY,2017-06-23,0.1946
USD,2017-06-23,0.055416
ZAR,2017-06-23,0.71684
AUD,2017-06-22,0.073023
BGN,2017-06-22,0.096421
BRL,2017-06-22,0.18322
CAD,2017-06-22,0.073225
CHF,2017-06-22,0.053574
CNY,2017-06-22,0.37627
CZK,2017-06-22,1.2951
DKK,2017-06-22,0.36673
EUR,2017-06-22,0.0493
GBP,2017-06-22,0.043467
HKD,2017-06-22,0.42954
HRK,2017-06-22,0.36588
HUF,2017-06-22,15.245
IDR,2017-06-22,733.83
ILS,2017-06-22,0.19515
INR,2017-06-22,3.5571
JPY,2017-06-22,6.1265
KRW,2017-06-22,62.907
MYR,2017-06-22,0.23674
NOK,2017-06-22,0.46763
NZD,2017-06-22,0.075897
PHP,2017-06-22,2.7723
PLN,2017-06-22,0.20904
RON,2017-06-22,0.22591
RUB,2017-06-22,3.2923
SEK,2017-06-22,0.48158
SGD,2017-06-22,0.076558
THB,2017-06-22,1.8722
TRY,2017-06-22,0.19364
USD,2017-06-22,0.055063
ZAR,2017-06-22,0.71584
AUD,2017-06-21,0.072759
BGN,2017-06-21,0.096554
BRL,2017-06-21,0.1828
CAD,2017-06-21,0.07308
CHF,2017-06-21,0.053599
CNY,2017-06-21,0.37565
CZK,2017-06-21,1.2967
DKK,2017-06-21,0.36731
EUR,2017-06-21,0.049368
GBP,2017-06-21,0.04335
HKD,2017-06-21,0.42928
HRK,2017-06-21,0.36614
HUF,2017-06-21,15.261
IDR,2017-06-21,732.33
ILS,2017-06-21,0.19486
INR,2017-06-21,3.5496
JPY,2017-06-21,6.132
KRW,2017-06-21,62.851
MYR,2017-06-21,0.23594
NOK,2017-06-21,0.46978
NZD,2017-06-21,0.076037
PHP,2017-06-21,2.7672
PLN,2017-06-21,0.20916
RON,2017-06-21,0.2266
RUB,2017-06-21,3.2702
SEK,2017-06-21,0.48286
SGD,2017-06-21,0.076456
THB,2017-06-21,1.8711
TRY,2017-06-21,0.19407
USD,2017-06-21,0.055031
ZAR,2017-06-21,0.71712
AUD,2017-06-20,0.072608
BGN,2017-06-20,0.096774
BRL,2017-06-20,0.18231
CAD,2017-06-20,0.07329
CHF,2017-06-20,0.053706
CNY,2017-06-20,0.37684
CZK,2017-06-20,1.301
DKK,2017-06-20,0.36803
EUR,2017-06-20,0.04948
GBP,2017-06-20,0.043614
HKD,2017-06-20,0.43055
HRK,2017-06-20,0.36702
HUF,2017-06-20,15.296
IDR,2017-06-20,733.8
ILS,2017-06-20,0.19536
INR,2017-06-20,3.5611
JPY,2017-06-20,6.1479
KRW,2017-06-20,62.929
MYR,2017-06-20,0.23676
NOK,2017-06-20,0.46972
NZD,2017-06-20,0.076269
PHP,2017-06-20,2.7661
PLN,2017-06-20,0.20933
RON,2017-06-20,0.22755
RUB,2017-06-20,3.2793
SEK,2017-06-20,0.48281
SGD,2017-06-20,0.076606
THB,2017-06-20,1.8762
TRY,2017-06-20,0.1952
USD,2017-06-20,0.0552
ZAR,2017-06-20,0.72326
AUD,2017-06-19,0.073086
BGN,2017-06-19,0.097207
BRL,2017-06-19,0.18368
CAD,2017-06-19,0.073693
CHF,2017-06-19,0.054026
CNY,2017-06-19,0.37943
CZK,2017-06-19,1.3008
DKK,2017-06-19,0.36964
EUR,2017-06-19,0.049702
GBP,2017-06-19,0.043498
HKD,2017-06-19,0.43415
HRK,2017-06-19,0.36853
HUF,2017-06-19,15.263
IDR,2017-06-19,739.21
ILS,2017-06-19,0.19606
INR,2017-06-19,3.5858
JPY,2017-06-19,6.1759
KRW,2017-06-19,63.111
MYR,2017-06-19,0.23809
NOK,2017-06-19,0.46977
NZD,2017-06-19,0.076595
PHP,2017-06-19,2.7839
PLN,2017-06-19,0.20937
RON,2017-06-19,0.22814
RUB,2017-06-19,3.2394
SEK,2017-06-19,0.48431
SGD,2017-06-19,0.076953
THB,2017-06-19,1.8891
TRY,2017-06-19,0.19531
USD,2017-06-19,0.055661
ZAR,2017-06-19,0.72242
AUD,2017-06-18,0.07309
BGN,2017-06-18,0.097357
BRL,2017-06-18,0.18259
CAD,2017-06-18,0.073503
